iso3,year,wpp_projection,pop_wpp,share_0_14,share_15_24,share_15_29,share_15_64,share_65p,youth_bulge_15_24_adult,youth_bulge_15_29_adult,male_share_15_29,dependency_ratio,median_age,tfr,life_expectancy,net_migration,crude_birth_rate,crude_death_rate,pop_growth,net_migration_rate,pop_wpp_lo80,pop_wpp_hi80,pop_wpp_low_var,pop_wpp_high_var,urban_share,urban_share_imputed,urban_pop_growth,creg_ethfrac,creg_ethpol,creg_relfrac,creg_relpol,hief_efindex,epr_excluded_share,epr_discriminated_share,epr_monopoly_dominant,epr_n_groups,epr_largest_group,v2stfisccap,v2svstterr,v2clrspct,v2stcritrecadm,v2x_rule,v2cacamps,v2pepwrsoc,v2xpe_exlsocgr,v2exl_legit_nationalist,rivalries_active,rivalries_spatial,rivalry_years_cum,trust_wvs,trust_wvs_interp,trust_wvs_mean,al_ethnic,al_language,al_religion,colonial_ruler,indep_year,indep_violent,former_colony,rugged,log_mountainous,years_since_indep,state_age,state_capacity_index,cohesion_index,asabiya_proxy
MLT,2011,0,0.425667,0.147754,0.134784,0.208811,0.690439,0.161807,0.158151,0.245013,0.107821,0.448354,40.0518,1.44313,80.8038,0.000999,0.010037,0.007501,0.00489,0.002353,,,,,0.943156,0,0.00567995,,,,,,0,0,0,0,1,2.527,1,1.856,1.399,0.843,0.985,1.773,0.083,0.167,0,0,0,,0.212714,0.184913,0.0414,0.0907,0.1223,GBR,1964,0,1,1.527,0,47,48,1.10291,0.238802,0.707778
MLT,2012,0,0.427554,0.145696,0.132881,0.206018,0.684597,0.169707,0.155544,0.241154,0.106889,0.460714,40.2996,1.42032,81.0638,0.000911,0.009874,0.007575,0.00442,0.002135,,,,,0.943626,0,0.00492181,,,,,,0,0,0,0,1,2.527,1,1.856,1.399,0.845,0.985,1.773,0.083,0.167,0,0,0,,0.212714,0.184913,0.0414,0.0907,0.1223,GBR,1964,0,1,1.527,0,48,49,1.10291,0.238802,0.707778
MLT,2013,0,0.429351,0.143945,0.12943,0.203079,0.678738,0.177316,0.151194,0.237226,0.105671,0.473322,40.5531,1.36622,81.8181,0.000861,0.009491,0.007293,0.00419,0.00201,,,,,0.943907,0,0.00449118,,,,,,0,0,0,0,1,2.527,1,1.534,1.031,0.817,0.985,1.773,0.083,0.333,0,0,0,,0.212714,0.184913,0.0414,0.0907,0.1223,GBR,1964,0,1,1.527,0,49,50,1.03238,0.238802,0.69994
MLT,2014,0,0.439618,0.142913,0.125752,0.201384,0.675582,0.181505,0.146721,0.234963,0.104909,0.480205,40.5395,1.37881,82.3176,0.009192,0.009467,0.007004,0.02363,0.021156,,,,,0.944125,0,0.0238629,,,,,,0,0,0,0,1,2.527,1,1.316,0.943,0.805,1.63,1.773,0.083,0.5,0,0,0,,0.212714,0.184913,0.0414,0.0907,0.1223,GBR,1964,0,1,1.527,0,50,51,0.984628,0.238802,0.694397
MLT,2015,0,0.450343,0.141708,0.121598,0.19963,0.673293,0.184999,0.141675,0.23259,0.10379,0.485236,40.5274,1.37596,82.5914,0.009588,0.009509,0.006955,0.0241,0.021547,,,,,0.944388,0,0.0243814,,,,,,0,0,0,0,1,2.527,1,1.316,0.943,0.801,1.63,1.773,0.083,0.5,0,0,0,,0.212714,0.184913,0.0414,0.0907,0.1223,GBR,1964,0,1,1.527,0,51,52,0.984628,0.238802,0.694397
MLT,2016,0,0.460195,0.141401,0.117192,0.197423,0.67052,0.188079,0.136492,0.229936,0.102367,0.49138,40.5773,1.36566,82.6567,0.008624,0.009579,0.006883,0.02164,0.018943,,,,,0.9448,0,0.0220773,,,,,,0,0,0,0,1,2.527,1,1.066,0.943,0.782,1.63,1.773,0.083,0.5,0,0,0,,0.212714,0.184913,0.0414,0.0907,0.1223,GBR,1964,0,1,1.527,0,52,53,0.929868,0.238802,0.687805
MLT,2017,0,0.47561,0.139234,0.113101,0.19738,0.672585,0.188181,0.131396,0.229308,0.102874,0.486802,40.3716,1.27138,83.0891,0.014372,0.008986,0.006746,0.03295,0.030716,,,,,0.945692,0,0.0338913,,,,,,0,0,0,0,1,2.527,1,1.066,0.943,0.782,1.63,1.773,0.083,0.5,0,0,0,,0.212714,0.184913,0.0414,0.0907,0.1223,GBR,1964,0,1,1.527,0,53,54,0.929868,0.238802,0.687805
MLT,2018,0,0.493505,0.136758,0.110159,0.19829,0.676404,0.186837,0.127611,0.229704,0.104611,0.478405,40.0294,1.22729,82.9083,0.016961,0.008844,0.006938,0.03693,0.035003,,,,,0.947242,0,0.0385731,,,,,,0,0,0,0,1,2.527,1,1.066,0.943,0.782,1.739,1.773,0.083,0.5,0,0,0,,0.212714,0.184913,0.0414,0.0907,0.1223,GBR,1964,0,1,1.527,0,54,55,0.929868,0.238802,0.687805
MLT,2019,0,0.514526,0.13439,0.106733,0.196484,0.680774,0.184836,0.123304,0.226989,0.10539,0.468916,39.7687,1.15033,82.8387,0.020302,0.008415,0.006988,0.04171,0.040281,,,,,0.949332,0,0.0439167,,,,,,0,0,0,0,1,2.527,1,1.066,0.943,0.777,1.625,1.773,0.083,0.6,0,0,0,,0.212714,0.184913,0.0414,0.0907,0.1223,GBR,1964,0,1,1.527,0,55,56,0.929868,0.238802,0.687805
MLT,2020,0,0.521887,0.132282,0.103586,0.190486,0.682562,0.185157,0.119377,0.219525,0.103614,0.465069,39.9803,1.13151,82.3358,0.006904,0.008476,0.007575,0.01421,0.013323,,,,,0.951841,0,0.0168445,,,,,,0,0,0,0,1,2.527,1,1.066,0.943,0.817,1.625,1.962,0.075,0.8,0,0,0,,0.212714,0.184913,0.0414,0.0907,0.1223,GBR,1964,0,1,1.527,0,56,57,0.929868,0.238802,0.687805
MLT,2021,0,0.526866,0.132242,0.0972638,0.179729,0.677497,0.190261,0.112086,0.207119,0.0975504,0.476022,40.4845,1.10963,82.3161,0.004638,0.008286,0.007653,0.0095,0.008845,,,,,0.955145,0,0.0129606,,,,,,0,0,0,0,1,2.527,1,1.298,1.029,0.827,0.897,1.962,0.075,0.8,0,0,0,,0.212714,0.184913,0.0414,0.0907,0.1223,GBR,1964,0,1,1.527,0,57,58,0.980686,0.238802,0.693931
MLT,2022,0,0.529518,0.131988,0.0923784,0.169458,0.672598,0.195414,0.106425,0.195225,0.0917249,0.486771,40.9966,1.10073,82.2496,0.00248,0.008112,0.007785,0.00502,0.004695,,,,,0.956003,0,0.0059186,,,,,,0,0,0,0,1,2.527,1,1.298,1.029,0.827,0.897,1.962,0.074,1,0,0,0,,0.212714,0.184913,0.0414,0.0907,0.1223,GBR,1964,0,1,1.527,0,58,59,0.980686,0.238802,0.693931
MLT,2023,0,0.536394,0.131055,0.0891583,0.160576,0.668391,0.200554,0.102605,0.184794,0.086608,0.49613,41.5501,1.09756,83.2989,0.006591,0.007904,0.007371,0.0129,0.012368,,,,,0.956272,0,0.0131833,,,,,,0,0,0,0,1,2.527,1,1.298,1.029,0.83,0.897,1.962,0.074,1,0,0,0,,0.212714,0.184913,0.0414,0.0907,0.1223,GBR,1964,0,1,1.527,0,59,60,0.980686,0.238802,0.693931
MLT,2024,1,0.54282,0.129564,0.0902896,0.157526,0.666762,0.203673,0.103729,0.180973,0.0844792,0.499784,41.8732,1.10591,83.4666,0.006323,0.007806,0.007616,0.01191,0.011719,0.540153,0.545914,0.541872,0.543769,0.956546,0,0.0121953,,,,,,0,0,0,0,1,2.527,1,1.298,1.029,0.83,0.897,1.962,0.074,1,0,0,0,,0.212714,0.184913,0.0414,0.0907,0.1223,GBR,1964,0,1,1.527,0,60,61,0.980686,0.238802,0.693931
MLT,2025,1,0.54799,0.128426,0.09079,0.154194,0.664448,0.207126,0.104168,0.176915,0.0821639,0.505008,42.2287,1.11369,83.6277,0.005161,0.007758,0.007742,0.00948,0.009462,0.542169,0.554605,0.546096,0.549884,0.956806,0,0.00975061,,,,,,0,0,0,0,1,2.527,1,1.298,1.029,0.83,0.897,1.962,0.074,1,0,0,0,,0.212714,0.184913,0.0414,0.0907,0.1223,GBR,1964,0,1,1.527,0,61,62,0.980686,0.238802,0.693931
MLT,2026,1,0.550032,0.126931,0.0919037,0.150702,0.662072,0.210997,0.105265,0.172612,0.0797808,0.510409,42.6855,1.12121,83.7817,0.002157,0.007691,0.0079,0.00372,0.003928,0.54051,0.560068,0.547201,0.552863,0.959819,1,0.00686324,,,,,,0,0,0,0,1,2.527,1,1.298,1.029,0.83,0.897,1.962,0.074,1,0,0,0,,0.212714,0.184913,0.0414,0.0907,0.1223,GBR,1964,0,1,1.527,0,62,63,0.980686,0.238802,0.693931
MLT,2027,1,0.551918,0.125497,0.0931225,0.148439,0.65987,0.214633,0.106486,0.169741,0.0782236,0.515451,43.1384,1.12933,83.9262,0.002182,0.007549,0.008079,0.00342,0.003959,0.538193,0.566712,0.548171,0.555665,0.961077,1,0.00473338,,,,,,0,0,0,0,1,2.527,1,1.298,1.029,0.83,0.897,1.962,0.074,1,0,0,0,,0.212714,0.184913,0.0414,0.0907,0.1223,GBR,1964,0,1,1.527,0,63,64,0.980686,0.238802,0.693931
MLT,2028,1,0.553491,0.124188,0.0938154,0.146942,0.658242,0.21757,0.107118,0.167778,0.0772876,0.519198,43.6015,1.13763,84.0681,0.002048,0.007395,0.008259,0.00285,0.003705,0.536081,0.573459,0.54885,0.558132,0.962298,1,0.00411529,,,,,,0,0,0,0,1,2.527,1,1.298,1.029,0.83,0.897,1.962,0.074,1,0,0,0,,0.212714,0.184913,0.0414,0.0907,0.1223,GBR,1964,0,1,1.527,0,64,65,0.980686,0.238802,0.693931
MLT,2029,1,0.55472,0.122575,0.0946892,0.14667,0.657101,0.220324,0.107917,0.16716,0.0771885,0.521836,44.0705,1.14469,84.2092,0.001908,0.007223,0.008441,0.00222,0.003444,0.532699,0.580188,0.54869,0.560757,0.963482,1,0.00344744,,,,,,0,0,0,0,1,2.527,1,1.298,1.029,0.83,0.897,1.962,0.074,1,0,0,0,,0.212714,0.184913,0.0414,0.0907,0.1223,GBR,1964,0,1,1.527,0,65,66,0.980686,0.238802,0.693931
MLT,2030,1,0.555743,0.120628,0.0956611,0.146847,0.656719,0.222653,0.108783,0.16699,0.0772785,0.522721,44.5431,1.15008,84.3436,0.001906,0.007034,0.008629,0.00184,0.003434,0.529632,0.586623,0.548359,0.563134,0.96463,1,0.0030333,,,,,,0,0,0,0,1,2.527,1,1.298,1.029,0.83,0.897,1.962,0.074,1,0,0,0,,0.212714,0.184913,0.0414,0.0907,0.1223,GBR,1964,0,1,1.527,0,66,67,0.980686,0.238802,0.693931
MMR,1950,0,17.9011,0.364073,0.196291,0.278061,0.603671,0.0322563,0.30867,0.437252,0.140236,0.656532,21.7385,5.94292,35.6997,0.0052,0.045787,0.027589,0.01849,0.000293,,,,,0.172778,1,,0.403949,0.581841,0.237099,0.408522,0.404,0.207,0.075,0,12,0.68,-0.84,0.52,0.754,0.008,0.674,0.55,-0.22,0.754,0.667,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,2,3,-1.54542,-0.277096,0.249684
MMR,1951,0,18.2397,0.366313,0.193991,0.27575,0.601165,0.0325219,0.306131,0.435153,0.139116,0.663437,21.7315,5.9366,36.5134,0.005001,0.045595,0.027132,0.01874,0.000277,,,,,0.175212,1,0.0327263,0.406838,0.584039,0.238296,0.409712,0.407,0.207,0.075,0,12,0.68,-0.84,0.52,0.754,0.008,0.674,0.55,-0.22,0.754,0.667,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,3,4,-1.54542,-0.280818,0.249425
MMR,1952,0,18.5963,0.369058,0.19123,0.273236,0.598132,0.0328108,0.303086,0.43306,0.137875,0.671873,21.7099,5.93046,37.7278,0.002738,0.045363,0.026152,0.01936,0.000149,,,,,0.177672,1,0.0333057,0.409734,0.586219,0.239491,0.410927,0.41,0.207,0.075,0,12,0.68,-0.84,0.52,0.754,0.008,0.674,0.55,-0.22,0.754,0.667,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,4,5,-1.54542,-0.284541,0.249168
MMR,1953,0,18.9635,0.372366,0.188071,0.270294,0.594539,0.0330956,0.29965,0.430655,0.13643,0.681976,21.6735,5.92545,38.6044,-0.002048,0.045086,0.025423,0.01955,-0.000109,,,,,0.18016,1,0.0334581,0.412636,0.58838,0.240684,0.412168,0.413,0.207,0.075,0,12,0.68,-0.84,0.53,0.754,0.008,0.674,0.55,-0.22,0.754,0.667,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,5,6,-1.51289,-0.288263,0.251188
MMR,1954,0,19.3498,0.376139,0.184638,0.266775,0.590488,0.0333736,0.295959,0.427619,0.134744,0.693516,21.6229,5.92349,39.5724,-0.000367,0.044764,0.02458,0.02017,-1.9e-05,,,,,0.182675,1,0.0340269,0.415545,0.590521,0.241875,0.413432,0.416,0.207,0.075,0,12,0.68,-0.84,0.57,0.754,0.008,0.674,0.55,-0.22,0.754,0.667,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,6,7,-1.38279,-0.291985,0.260794
MMR,1955,0,19.7512,0.380238,0.181075,0.26288,0.586111,0.033651,0.292168,0.424163,0.132882,0.706161,21.55,5.91356,40.4421,-0.00013,0.044338,0.023802,0.02053,-7e-06,,,,,0.185216,1,0.0343487,0.41846,0.592641,0.243063,0.41472,0.418,0.207,0.075,0,12,0.68,-0.84,0.57,0.754,0.008,0.674,0.55,-0.22,0.754,0.667,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,7,8,-1.38279,-0.294467,0.260593
MMR,1956,0,20.1673,0.384567,0.17742,0.258731,0.581508,0.0339251,0.288285,0.420405,0.130926,0.719668,21.4466,5.91623,41.1973,0.000237,0.043961,0.023125,0.02085,1.2e-05,,,,,0.187785,1,0.0346243,0.42138,0.594741,0.244251,0.416029,0.421,0.207,0.075,0,12,0.68,-0.84,0.57,0.754,0.008,0.674,0.55,-0.22,0.754,0.667,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,8,9,-1.38279,-0.298189,0.260294
MMR,1957,0,20.5981,0.388946,0.173864,0.254492,0.576839,0.034215,0.284532,0.416481,0.128941,0.733587,21.3184,5.91726,42.0212,-0.000125,0.043533,0.022389,0.02114,-6e-06,,,,,0.190382,1,0.0348703,0.424306,0.596819,0.245436,0.41736,0.424,0.207,0.075,0,12,0.68,-0.84,0.57,0.754,0.008,0.674,0.55,-0.22,0.754,0.667,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,9,10,-1.38279,-0.301911,0.259995
MMR,1958,0,21.0347,0.393258,0.170625,0.250339,0.572227,0.0345155,0.281214,0.412595,0.126998,0.747559,21.1669,5.91022,42.7795,-0.006942,0.043017,0.02171,0.02097,-0.000333,,,,,0.193005,1,0.0346608,0.427238,0.598874,0.246621,0.418711,0.427,0.207,0.075,0,12,0.68,-0.84,0.57,0.754,0.008,0.651,1.267,-0.22,0.81,0.333,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,10,11,-1.38279,-0.305634,0.259697
MMR,1959,0,21.4933,0.397174,0.168065,0.246664,0.56802,0.0348063,0.278796,0.409179,0.125253,0.760502,20.9999,5.91075,43.4139,0.004191,0.042499,0.021128,0.02157,0.000197,,,,,0.195657,1,0.0352107,0.430176,0.600906,0.247804,0.420083,0.43,0.307,0.175,1,12,0.68,-0.84,0.57,0.955,0.008,0.661,1.267,-0.22,0.81,0.333,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,11,12,-1.33876,-0.46387,0.251083
MMR,1960,0,21.9672,0.40069,0.166158,0.243463,0.564202,0.0351079,0.277249,0.406239,0.123718,0.772414,20.814,5.90053,44.0861,0.008807,0.041919,0.020518,0.02181,0.000405,,,,,0.189945,0,-0.00781651,0.433119,0.602914,0.248987,0.421473,0.433,0.307,0.09,1,12,0.68,-0.139,0.57,0.955,0.008,0.665,1.267,-0.22,0.868,0.333,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,12,13,-1.16269,-0.467593,0.264471
MMR,1961,0,22.454,0.403915,0.164752,0.240608,0.560701,0.0353837,0.276391,0.403647,0.122313,0.783482,20.6118,5.89976,44.6035,0.011972,0.041416,0.020038,0.02192,0.000539,,,,,0.19486,0,0.0474635,0.436067,0.604898,0.250168,0.422881,0.436,0.307,0.09,1,12,0.68,-0.139,0.58,0.753,0.008,0.652,1.267,-0.22,0.868,0.333,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,13,14,-1.17441,-0.471315,0.263177
MMR,1962,0,22.9555,0.407068,0.163617,0.237919,0.557284,0.0356475,0.275945,0.401258,0.120926,0.794416,20.4024,5.90444,45.2637,0.013546,0.040964,0.019474,0.02209,0.000597,,,,,0.199779,0,0.0470192,0.43902,0.606857,0.251349,0.424308,0.439,0.307,0.09,1,12,0.68,-0.139,0.65,-0.945,0.008,0.229,1.267,-0.921,0.888,0.4,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,14,15,-1.31866,-0.475037,0.251721
MMR,1963,0,23.4714,0.410003,0.162923,0.235616,0.554066,0.0359315,0.276142,0.399351,0.119555,0.80484,20.1973,5.90549,45.9512,0.01435,0.040509,0.018903,0.02222,0.000618,,,,,0.204651,0,0.0463162,0.441978,0.60879,0.25253,0.425751,0.442,0.307,0.054,1,12,0.68,-0.139,0.65,-1.305,0.008,0.083,2.487,-1.317,0.894,0.6,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,15,16,-1.39752,-0.478759,0.246045
MMR,1964,0,24.0033,0.41064,0.164798,0.235925,0.553105,0.0362555,0.279622,0.400308,0.119581,0.807976,20.0037,5.90749,46.6527,0.0156,0.04009,0.018338,0.02241,0.000657,,,,,0.209423,0,0.0454596,0.444941,0.610697,0.25371,0.42721,0.445,0.307,0.054,1,12,0.68,-0.139,0.65,-2.305,0.008,0.072,2.487,-1.317,0.894,0.6,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,16,17,-1.61656,-0.482482,0.233093
MMR,1965,0,24.5556,0.410672,0.167451,0.237127,0.552727,0.0366012,0.284138,0.402369,0.12005,0.809211,19.8335,5.91226,47.4049,0.018847,0.039734,0.017763,0.02275,0.000776,,,,,0.214043,0,0.0445719,0.447909,0.612577,0.25489,0.428685,0.448,0.307,0.054,1,12,0.68,-0.139,0.65,-2.305,0.008,0.072,2.487,-1.317,0.894,0.6,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,17,18,-1.61656,-0.486204,0.232904
MMR,1966,0,25.1174,0.410379,0.170468,0.238783,0.552622,0.0369981,0.289114,0.404978,0.120772,0.809554,19.6778,5.87591,48.1814,0.015453,0.039174,0.017175,0.02262,0.000622,,,,,0.21846,0,0.0430486,0.450881,0.614429,0.25607,0.430176,0.451,0.307,0.054,1,12,0.68,-0.139,0.65,-2.305,0.008,0.066,2.487,-1.317,0.894,0.6,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,18,19,-1.61656,-0.489926,0.232716
MMR,1967,0,25.6954,0.409756,0.173745,0.240905,0.552819,0.0374244,0.294362,0.408144,0.121753,0.808909,19.5323,5.84154,48.8599,0.01847,0.038689,0.016664,0.02275,0.000727,,,,,0.222622,0,0.0416245,0.453858,0.616253,0.25725,0.431681,0.454,0.307,0.054,1,12,0.68,-0.139,0.65,-2.305,0.008,0.066,2.487,-1.317,0.894,0.6,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,19,20,-1.61656,-0.493649,0.232529
MMR,1968,0,26.2839,0.408901,0.177114,0.243428,0.553253,0.037846,0.299635,0.411822,0.122946,0.807492,19.4618,5.79675,49.3997,0.017293,0.038232,0.016257,0.02264,0.000665,,,,,0.226477,0,0.0398088,0.456838,0.618048,0.25843,0.4332,0.457,0.307,0.054,1,12,0.68,-0.139,0.68,-2.305,0.008,0.066,2.487,-1.317,0.894,0.6,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,20,21,-1.51898,-0.497371,0.237517
MMR,1969,0,26.8863,0.407846,0.180473,0.246342,0.553931,0.0382222,0.304774,0.416011,0.124338,0.805278,19.4671,5.74721,50.0204,0.017491,0.037823,0.015819,0.02266,0.000658,,,,,0.229973,0,0.03798,0.459822,0.619814,0.25961,0.434732,0.46,0.307,0.054,1,12,0.68,-0.139,0.68,-2.305,0.008,0.066,2.487,-1.317,0.894,0.6,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,21,22,-1.51898,-0.501093,0.237308
MMR,1970,0,27.4997,0.406625,0.183733,0.249527,0.554818,0.0385567,0.30964,0.420522,0.125869,0.802393,19.4957,5.68189,50.4696,0.017997,0.037394,0.015501,0.02256,0.000662,,,,,0.233057,0,0.0358801,0.46281,0.621551,0.260791,0.436278,0.463,0.307,0.054,1,12,0.68,-0.139,0.68,-2.305,0.008,0.066,2.487,-1.317,0.894,0.6,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,22,23,-1.51898,-0.504815,0.2371
MMR,1971,0,28.1148,0.405357,0.186861,0.25281,0.555773,0.0388702,0.31424,0.425146,0.127467,0.799296,19.5334,5.61484,51.0268,0.006306,0.037026,0.015133,0.02212,0.000227,,,,,0.235679,0,0.0333069,0.465802,0.623257,0.261972,0.437837,0.466,0.307,0.054,1,12,0.68,-0.139,0.68,-2.305,0.008,0.066,2.487,-1.317,0.894,0.6,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,23,24,-1.51898,-0.508538,0.236894
MMR,1972,0,28.7419,0.403874,0.190064,0.256232,0.556973,0.0391526,0.318832,0.42983,0.129139,0.795419,19.5879,5.52721,51.3974,0.010735,0.036556,0.014873,0.02206,0.000378,,,,,0.237786,0,0.0309619,0.468797,0.624932,0.263154,0.439407,0.469,0.307,0.054,1,12,0.68,-0.139,0.68,-2.305,0.008,0.066,2.487,-1.317,0.894,0.6,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,24,25,-1.51898,-0.51226,0.236688
MMR,1973,0,29.3109,0.402954,0.192898,0.259094,0.557606,0.0394403,0.323087,0.43396,0.130557,0.793382,19.6211,5.43492,51.763,-0.055659,0.036154,0.014635,0.0196,-0.001918,,,,,0.239344,0,0.0261332,0.471795,0.626577,0.264337,0.440989,0.472,0.307,0.054,1,12,0.68,-0.139,0.68,-2.305,0.008,0.066,2.487,-1.317,0.894,0.6,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,25,26,-1.51898,-0.515982,0.236483
MMR,1974,0,29.8855,0.401817,0.194117,0.261986,0.558474,0.0397088,0.324511,0.43797,0.131998,0.790594,19.6678,5.34142,52.0915,-0.053875,0.035637,0.014404,0.01941,-0.00182,,,,,0.240571,0,0.0245253,0.474795,0.628189,0.26552,0.442583,0.475,0.307,0.054,1,12,0.68,-0.139,0.68,-2.305,0.008,0.076,2.487,-1.317,0.894,0.6,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,26,27,-1.51898,-0.519705,0.236279
MMR,1975,0,30.4677,0.400526,0.194956,0.26482,0.559493,0.0399811,0.325211,0.441754,0.133419,0.787333,19.7255,5.24855,52.4933,-0.052763,0.035175,0.014132,0.01929,-0.001748,,,,,0.241623,0,0.0236595,0.477799,0.62977,0.266704,0.444187,0.478,0.307,0.054,1,12,0.68,-0.139,0.71,-2.305,0.008,0.076,2.487,-1.317,0.894,0.6,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,27,28,-1.42141,-0.523427,0.241703
MMR,1976,0,31.0499,0.399147,0.19566,0.267585,0.560629,0.0402241,0.325636,0.445342,0.134826,0.78371,19.789,5.15857,52.9082,-0.060561,0.034769,0.01387,0.01893,-0.001969,,,,,0.242536,0,0.0227002,0.480804,0.631319,0.26789,0.445802,0.481,0.307,0.054,1,12,0.68,-0.139,0.71,-2.305,0.008,0.076,2.487,-1.317,0.894,0.6,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,28,29,-1.42141,-0.527149,0.241477
MMR,1977,0,31.662,0.397383,0.196379,0.270649,0.562185,0.0404322,0.325878,0.449122,0.136398,0.778775,19.8701,5.06901,53.2664,-0.037879,0.034365,0.013638,0.01952,-0.001208,,,,,0.243348,0,0.0228649,0.483812,0.632835,0.269076,0.447427,0.484,0.307,0.054,1,12,0.68,-0.139,0.71,-2.305,0.008,0.076,2.487,-1.317,0.894,0.6,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,29,30,-1.42141,-0.530871,0.241251
MMR,1978,0,32.284,0.395488,0.197023,0.273711,0.563851,0.0406611,0.325922,0.45278,0.138081,0.773519,19.9558,4.98533,53.5216,-0.036055,0.034059,0.013477,0.01945,-0.001128,,,,,0.244101,0,0.0225436,0.486822,0.634318,0.270263,0.449063,0.487,0.307,0.054,1,12,0.68,-0.139,0.71,-2.305,0.008,0.076,2.487,-1.317,0.894,0.6,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,30,31,-1.42141,-0.534594,0.241027
MMR,1979,0,32.9091,0.3935,0.197599,0.275302,0.565531,0.0409697,0.325801,0.45392,0.138994,0.768251,20.045,4.89726,54.0256,-0.044174,0.033721,0.013187,0.01918,-0.001355,,,,,0.244835,0,0.0221795,0.489833,0.635767,0.271451,0.450708,0.49,0.307,0.054,1,12,0.68,-0.139,0.71,-2.305,0.008,0.076,2.487,-1.317,0.894,0.6,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,31,32,-1.42141,-0.538316,0.240803
MMR,1980,0,33.5453,0.39121,0.198245,0.276706,0.567471,0.0413196,0.325638,0.454517,0.139825,0.762206,20.1449,4.78894,54.3744,-0.037679,0.033254,0.012975,0.01915,-0.001134,,,,,0.245589,0,0.0222204,0.492846,0.637184,0.27264,0.452362,0.493,0.307,0.054,1,12,0.68,-0.139,0.71,-2.305,0.008,0.076,2.487,-1.317,0.894,0.6,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,32,33,-1.42141,-0.542038,0.24058
MMR,1981,0,34.1723,0.388972,0.198727,0.277836,0.569271,0.0417569,0.325234,0.454703,0.140516,0.756632,20.2453,4.68802,54.6991,-0.052839,0.032862,0.012783,0.01852,-0.001561,,,,,0.246403,0,0.0218301,0.49586,0.638567,0.273831,0.454026,0.496,0.307,0.054,1,12,0.68,-0.139,0.71,-2.305,0.008,0.076,2.487,-1.317,0.894,0.6,0,0,22,,0.150833,0.150833,0.5062,0.5072,0.1974,GBR,1948,0,1,1.988,3.60005,33,34,-1.42141,-0.545761,0.240359
